frame,id,x,y,yeni_id
2109,9,826,296,1
2110,9,827,297,1
2111,9,827,300,1
2112,9,827,301,1
2113,9,827,303,1
2114,9,826,304,1
2115,9,828,305,1
2116,9,828,305,1
2117,9,829,305,1
2118,9,827,303,1
2119,9,829,304,1
2120,9,831,302,1
2121,9,831,304,1
2122,9,833,303,1
2123,9,833,293,1
2124,9,833,291,1
2125,9,833,295,1
2126,9,832,307,1
2127,9,828,318,1
2128,9,825,328,1
2129,9,824,337,1
2130,9,823,346,1
2131,9,823,350,1
2132,9,821,352,1
2133,9,819,353,1
2134,9,818,354,1
2135,9,817,353,1
2136,9,815,351,1
2137,9,813,354,1
2138,9,814,366,1
2139,9,815,380,1
2140,9,805,397,1
2150,9,783,429,1
2151,9,781,439,1
2152,9,778,454,1
2153,9,776,466,1
2154,9,776,476,1
2156,9,770,487,1
2157,9,768,492,1
2158,9,767,493,1
2159,9,768,493,1
2160,9,769,492,1
2161,9,769,491,1
2162,9,767,497,1
2163,9,763,515,1
2164,9,766,532,1
2165,9,767,552,1
2166,9,769,564,1
2167,9,771,569,1
2168,9,770,573,1
2169,9,769,593,1
2179,9,800,643,1
2180,12,110,643,2
2181,12,111,600,2
2182,12,111,630,2
2182,9,816,707,1
2183,12,111,608,2
2183,9,821,717,1
2184,9,835,719,1
2185,9,839,720,1
2186,9,847,718,1
2187,9,850,715,1
2188,9,851,713,1
2189,9,852,714,1
2190,9,853,715,1
2191,9,852,710,1
2192,9,854,713,1
2193,9,855,717,1
2194,9,855,718,1
2195,9,855,719,1
2196,9,856,719,1
2197,9,859,719,1
2198,9,863,719,1
2199,9,867,719,1
2200,9,874,718,1
2201,9,879,717,1
2202,9,883,719,1
2202,12,90,632,2
2203,9,887,720,1
2203,12,90,633,2
2204,9,889,719,1
2204,12,89,633,2
2205,9,891,720,1
2205,12,88,632,2
2206,9,893,719,1
2207,9,894,719,1
2208,9,894,718,1
2208,12,92,631,2
2209,9,893,718,1
2209,12,94,632,2
2210,9,893,715,1
2210,12,95,634,2
2211,9,893,715,1
2211,12,98,630,2
2212,9,892,715,1
2212,12,100,628,2
2213,9,892,715,1
2213,12,101,626,2
2214,9,892,715,1
2214,12,98,631,2
2215,9,891,715,1
2216,9,885,714,1
2217,9,879,714,1
2217,12,95,628,2
2218,9,873,715,1
2218,12,95,629,2
2219,9,866,716,1
2220,9,860,715,1
2220,12,95,658,2
2221,9,855,715,1
2222,9,851,715,1
2223,9,848,710,1
2224,9,843,707,1
2225,9,842,703,1
2226,9,841,702,1
2227,9,834,700,1
2227,12,98,628,2
2228,9,827,688,1
2228,12,112,576,2
2229,9,822,683,1
2229,12,119,553,2
2230,9,817,683,1
2230,12,124,543,2
2231,9,813,670,1
2231,12,129,525,2
2232,9,809,678,1
2232,12,134,531,2
2233,9,804,689,1
2233,12,138,509,2
2234,9,800,690,1
2234,12,144,507,2
2235,9,796,690,1
2236,9,792,684,1
2236,12,154,520,2
2237,9,791,671,1
2237,12,156,526,2
2238,9,785,663,1
2238,12,157,531,2
2239,9,782,659,1
2239,12,158,518,2
2240,9,782,654,1
2240,12,161,504,2
2241,9,780,647,1
2241,12,175,496,2
2242,9,778,635,1
2242,12,184,490,2
2243,9,776,625,1
2243,12,194,488,2
2244,9,774,614,1
2244,12,199,489,2
2245,9,771,598,1
2245,12,193,484,2
2246,9,768,582,1
2246,12,192,480,2
2247,9,766,565,1
2247,12,190,485,2
2248,9,763,558,1
2248,12,190,490,2
2249,9,763,557,1
2249,12,193,486,2
2250,9,759,557,1
2250,12,195,475,2
2251,9,757,556,1
2251,12,197,467,2
2252,9,756,556,1
2252,12,200,458,2
2253,9,755,557,1
2253,12,204,454,2
2254,9,752,557,1
2254,12,208,440,2
2255,9,750,554,1
2255,12,213,432,2
2256,9,748,546,1
2256,12,220,440,2
2257,9,747,535,1
2257,12,227,436,2
2258,9,746,517,1
2258,12,231,437,2
2259,9,745,498,1
2259,12,248,438,2
2260,9,745,482,1
2260,12,255,439,2
2261,9,745,472,1
2261,12,262,439,2
2262,9,745,468,1
2262,12,263,438,2
2263,9,745,467,1
2263,12,263,436,2
2264,9,747,468,1
2264,12,261,438,2
2265,9,747,467,1
2266,9,747,467,1
2267,9,749,467,1
2268,9,750,466,1
2269,9,750,466,1
2269,12,285,343,2
2270,9,751,461,1
2270,12,288,336,2
2271,9,751,450,1
2271,12,292,332,2
2272,9,754,434,1
2272,12,295,328,2
2273,9,756,421,1
2274,9,759,408,1
2275,9,758,402,1
2276,9,760,400,1
2277,9,749,399,1
2278,9,745,398,1
2279,9,743,399,1
2280,9,756,399,1
2281,9,761,399,1
2282,9,765,399,1
2283,9,768,399,1
2284,9,746,397,1
2285,9,739,394,1
2286,9,734,387,1
2287,9,732,379,1
2287,12,362,257,2
2288,9,731,369,1
2288,12,366,258,2
2289,9,730,361,1
2289,12,370,259,2
2290,9,731,355,1
2290,12,372,259,2
2291,9,731,349,1
2291,12,372,259,2
2292,9,730,345,1
2292,12,373,257,2
2293,9,727,342,1
2294,9,724,340,1
2295,9,725,340,1
2296,9,727,341,1
2296,12,374,258,2
2297,9,729,341,1
2297,12,371,261,2
2298,9,731,342,1
2298,12,369,262,2
2299,9,733,342,1
2299,12,367,263,2
2300,9,735,341,1
2300,12,365,264,2
2301,9,736,341,1
2301,12,363,261,2
2302,9,735,340,1
2302,12,361,259,2
2303,9,737,340,1
2303,12,359,259,2
2304,9,737,340,1
2304,12,359,258,2
2305,9,737,340,1
2305,12,358,257,2
2306,9,736,339,1
2306,12,359,256,2
2307,9,737,339,1
2307,12,361,258,2
2308,9,737,339,1
2309,9,739,339,1
2310,9,738,339,1
2311,9,737,338,1
2312,9,737,338,1
2313,9,736,338,1
2313,12,376,260,2
2314,9,736,339,1
2314,12,378,261,2
2315,9,736,338,1
2315,12,382,265,2
2316,9,735,339,1
2316,12,381,265,2
2317,9,735,338,1
2317,12,381,267,2
2318,9,735,338,1
2318,12,382,269,2
2319,9,734,339,1
2319,12,381,270,2
2320,9,734,338,1
2320,12,381,276,2
2321,9,733,337,1
2322,9,734,336,1
2322,12,380,295,2
2323,9,735,335,1
2323,12,375,287,2
2324,9,735,336,1
2324,12,372,283,2
2325,9,735,336,1
2325,12,369,284,2
2326,9,735,335,1
2327,9,735,336,1
2328,9,734,336,1
2329,9,734,336,1
2330,9,734,337,1
2331,9,733,337,1
2332,9,732,339,1
2333,9,732,340,1
2334,9,731,341,1
2335,9,730,342,1
2335,12,326,281,2
2336,9,728,342,1
2336,12,322,288,2
2337,9,727,342,1
2337,12,318,293,2
2338,9,725,342,1
2338,12,313,289,2
2339,9,723,343,1
2339,12,306,288,2
2340,9,721,342,1
2340,12,299,287,2
2341,9,720,343,1
2341,12,292,283,2
2342,9,719,344,1
2342,12,287,279,2
2343,9,719,343,1
2343,12,283,281,2
2344,9,718,343,1
2344,12,279,282,2
2345,9,718,342,1
2345,12,274,280,2
2346,9,717,340,1
2346,12,269,280,2
2347,9,716,339,1
2347,12,265,277,2
2348,9,715,340,1
2348,12,261,277,2
2349,9,715,340,1
2349,12,256,277,2
2350,9,716,341,1
2350,12,252,277,2
2351,9,718,341,1
2351,12,247,281,2
2352,9,719,339,1
2353,9,720,339,1
2353,12,232,343,2
2354,9,719,339,1
2354,12,227,315,2
2355,9,714,340,1
2355,12,217,355,2
2356,9,713,339,1
2357,9,712,340,1
2358,9,712,340,1
2359,9,712,340,1
2360,9,709,341,1
2361,9,707,341,1
2362,9,706,340,1
2363,9,707,339,1
2364,9,707,340,1
2365,9,706,341,1
2366,9,708,343,1
2367,9,708,343,1
2368,9,711,346,1
2369,9,714,348,1
2370,9,715,352,1
2371,9,719,355,1
2372,9,724,358,1
2373,9,728,361,1
2374,9,730,369,1
2375,9,733,374,1
2376,9,736,378,1
2377,9,743,380,1
2377,12,98,466,2
2378,9,749,380,1
2378,12,92,485,2
2379,9,749,384,1
2379,12,85,492,2
2380,9,749,380,1
2381,9,753,386,1
2382,9,757,393,1
2383,9,761,396,1
2384,9,765,388,1
2385,9,769,388,1
2386,9,772,390,1
2387,9,778,380,1
2388,9,770,373,1
2389,9,767,376,1
2390,9,765,390,1
2391,9,764,399,1
2392,9,764,411,1
2393,9,761,428,1
2394,9,759,443,1
2395,9,758,455,1
2396,9,756,465,1
2397,9,754,470,1
2398,9,753,474,1
2399,9,752,478,1
2400,9,748,475,1
2401,9,748,473,1
2402,9,748,472,1
2403,9,749,479,1
2405,19,660,142,3
2405,9,751,523,1
2406,19,653,141,3
2407,19,647,148,3
2408,19,643,151,3
2408,9,757,562,1
2409,19,639,152,3
2409,9,760,570,1
2410,19,636,153,3
2410,9,762,573,1
2411,19,632,154,3
2412,19,629,155,3
2413,19,628,155,3
2414,19,626,154,3
2415,19,626,154,3
2416,19,622,154,3
2417,19,621,154,3
2418,19,617,154,3
2419,19,615,156,3
2419,9,833,709,1
2420,19,614,158,3
2420,9,825,714,1
2421,19,613,160,3
2421,9,831,718,1
2422,19,613,161,3
2422,9,830,719,1
2423,19,613,163,3
2423,9,836,719,1
2424,19,611,164,3
2424,9,841,720,1
2425,19,609,167,3
2425,9,844,720,1
2426,19,608,169,3
2427,19,606,171,3
2428,19,604,174,3
2429,19,601,177,3
2430,19,599,180,3
2431,19,596,183,3
2432,19,594,188,3
2433,19,590,193,3
2434,19,588,198,3
2435,19,585,203,3
2436,19,582,207,3
2437,19,579,210,3
2438,19,575,213,3
2439,19,571,216,3
2440,19,567,218,3
2441,19,563,220,3
2442,19,557,222,3
2443,19,552,225,3
2444,19,547,227,3
2445,19,542,230,3
2446,19,539,232,3
2447,19,536,232,3
2448,19,533,232,3
2449,19,530,231,3
2450,19,527,231,3
2451,19,524,231,3
2452,19,533,233,3
2452,21,238,364,2
2453,19,522,236,3
2453,21,239,367,2
2454,19,530,239,3
2454,21,243,386,2
2455,19,531,238,3
2455,21,247,403,2
2456,19,530,241,3
2456,21,250,411,2
2457,19,527,245,3
2457,21,253,412,2
2458,19,523,251,3
2458,21,257,412,2
2459,19,521,253,3
2459,21,263,411,2
2460,19,500,255,3
2460,21,269,410,2
2461,19,489,256,3
2461,21,274,410,2
2462,19,484,256,3
2462,21,287,411,2
2463,19,478,256,3
2463,21,294,412,2
2464,19,471,256,3
2464,21,300,412,2
2465,19,468,258,3
2465,21,307,413,2
2466,19,466,263,3
2466,21,310,416,2
2467,19,464,271,3
2467,21,310,417,2
2468,19,462,276,3
2468,21,309,418,2
2469,19,461,281,3
2469,21,311,417,2
2470,19,459,286,3
2471,19,455,291,3
2471,21,319,416,2
2472,19,449,297,3
2472,21,321,415,2
2473,19,446,301,3
2474,19,444,303,3
2475,19,442,303,3
2476,19,437,304,3
2477,19,433,306,3
2477,21,328,423,2
2478,19,429,307,3
2478,21,327,424,2
2479,19,424,308,3
2479,21,327,426,2
2480,19,418,308,3
2480,21,325,426,2
2481,19,413,308,3
2481,21,324,426,2
2482,19,409,309,3
2483,19,406,308,3
2483,21,319,427,2
2484,19,402,306,3
2484,21,316,427,2
2485,19,397,305,3
2485,21,315,427,2
2486,19,393,304,3
2486,21,314,428,2
2487,19,390,302,3
2488,19,388,302,3
2489,19,386,302,3
2490,19,384,302,3
2491,19,381,302,3
2492,19,380,303,3
2493,19,379,304,3
2494,19,378,305,3
2495,19,376,308,3
2496,19,373,309,3
2497,19,372,311,3
2498,19,371,314,3
2499,19,371,318,3
2500,19,370,323,3
2501,19,370,329,3
2503,19,369,333,3
2509,19,362,341,3
2520,19,330,368,3
2521,19,326,374,3
2522,19,323,381,3
2523,19,320,389,3
2524,19,317,394,3
2525,19,312,395,3
2526,19,308,396,3
2527,19,301,396,3
2528,19,297,395,3
2529,19,291,394,3
2530,19,285,390,3
2531,19,278,392,3
2532,19,270,393,3
2533,19,255,398,3
2534,19,247,414,3
2540,19,214,463,3
2584,22,474,718,1
2585,22,478,717,1
2586,22,478,715,1
2587,22,490,712,1
2588,22,497,711,1
2589,22,502,710,1
2590,22,510,710,1
2591,22,523,709,1
2592,22,533,705,1
2593,22,545,700,1
2594,22,554,690,1
2595,22,565,687,1
2596,22,573,679,1
2596,23,97,458,2
2597,22,582,669,1
2597,23,101,457,2
2598,22,590,660,1
2598,23,104,459,2
2599,22,597,656,1
2600,22,603,656,1
2601,22,609,655,1
2602,22,614,656,1
2603,22,617,656,1
2604,22,620,655,1
2605,22,624,655,1
2606,22,628,653,1
2607,22,630,651,1
2608,22,635,643,1
2609,22,642,630,1
2610,22,650,615,1
2611,22,658,599,1
2612,22,663,581,1
2613,22,670,562,1
2614,22,674,549,1
2615,22,676,543,1
2616,22,679,541,1
2616,23,165,505,2
2617,22,681,543,1
2617,23,170,506,2
2618,22,682,543,1
2618,23,173,507,2
2619,22,683,543,1
2620,22,685,544,1
2620,23,179,509,2
2621,22,687,543,1
2621,23,181,507,2
2622,22,689,537,1
2622,23,183,504,2
2623,22,692,527,1
2623,23,185,503,2
2624,22,697,518,1
2625,22,701,504,1
2626,22,703,492,1
2627,22,706,481,1
2627,23,193,509,2
2628,22,709,472,1
2628,23,196,510,2
2629,22,717,467,1
2629,23,200,507,2
2630,22,720,465,1
2630,23,205,507,2
2631,22,726,465,1
2632,22,729,465,1
2632,23,216,510,2
2633,22,730,466,1
2633,23,223,498,2
2634,22,730,467,1
2634,23,228,493,2
2635,22,728,467,1
2635,23,235,496,2
2636,22,727,467,1
2636,23,244,490,2
2637,22,725,467,1
2637,23,253,480,2
2638,22,720,467,1
2638,23,263,477,2
2639,22,717,467,1
2639,23,272,475,2
2640,22,713,466,1
2640,23,279,484,2
2641,22,711,465,1
2641,23,287,481,2
2642,22,707,464,1
2642,23,295,470,2
2643,22,690,463,1
2643,23,302,461,2
2644,22,684,462,1
2644,23,310,456,2
2645,22,682,460,1
2645,23,318,452,2
2646,22,678,461,1
2646,23,325,448,2
2647,22,674,459,1
2647,23,330,445,2
2648,22,671,457,1
2648,23,334,442,2
2649,22,669,455,1
2649,23,337,440,2
2650,22,668,452,1
2650,23,339,438,2
2651,22,668,450,1
2651,23,341,437,2
2652,22,668,449,1
2652,23,340,437,2
2653,22,667,448,1
2653,23,341,435,2
2654,22,669,448,1
2654,23,342,433,2
2655,22,669,448,1
2655,23,342,432,2
2656,22,669,448,1
2656,23,343,429,2
2657,22,668,449,1
2657,23,343,426,2
2658,22,668,448,1
2658,23,342,424,2
2659,22,668,447,1
2659,23,341,421,2
2660,22,667,448,1
2660,23,340,419,2
2661,22,667,448,1
2661,23,338,413,2
2662,22,668,449,1
2662,23,337,407,2
2663,22,668,449,1
2663,23,338,402,2
2664,22,669,449,1
2664,23,334,398,2
2665,22,669,449,1
2665,23,331,397,2
2666,22,669,448,1
2666,23,330,397,2
2667,22,672,448,1
2667,23,330,398,2
2668,22,674,448,1
2668,23,329,398,2
2669,22,678,449,1
2669,23,331,398,2
2670,22,679,448,1
2670,23,335,398,2
2671,22,685,445,1
2671,23,341,397,2
2672,22,688,443,1
2672,23,346,396,2
2673,22,690,440,1
2673,23,351,396,2
2674,22,694,439,1
2674,23,355,395,2
2675,22,698,438,1
2675,23,358,394,2
2676,22,706,439,1
2676,23,361,392,2
2677,22,708,438,1
2677,23,362,391,2
2678,22,712,437,1
2678,23,358,390,2
2679,22,716,437,1
2679,23,354,390,2
2680,22,721,438,1
2680,23,349,391,2
2681,22,724,438,1
2681,23,350,394,2
2682,22,728,439,1
2682,23,350,395,2
2683,22,732,439,1
2683,23,350,395,2
2684,22,736,439,1
2684,23,349,396,2
2685,22,732,439,1
2685,23,348,397,2
2686,22,738,439,1
2686,23,347,400,2
2687,22,732,439,1
2687,23,347,401,2
2688,22,728,439,1
2688,23,348,404,2
2689,22,722,439,1
2689,23,347,406,2
2690,23,346,408,2
2691,23,345,410,2
2692,23,341,413,2
2693,23,338,413,2
2694,23,335,413,2
2695,23,329,414,2
2696,23,326,414,2
2697,23,320,414,2
2698,23,314,413,2
2699,23,308,412,2
2700,23,304,412,2
2701,23,299,412,2
2701,22,767,438,1
2702,23,297,413,2
2702,22,764,437,1
2703,23,292,412,2
2704,23,286,412,2
2705,23,279,412,2
2705,22,760,437,1
2706,23,272,410,2
2706,22,763,437,1
2707,23,265,408,2
2708,23,260,405,2
2709,23,255,408,2
2710,23,252,410,2
2711,23,248,411,2
2711,22,776,438,1
2712,23,243,411,2
2712,22,784,438,1
2713,23,237,411,2
2714,23,231,410,2
2715,23,226,417,2
2715,22,773,437,1
2716,23,224,423,2
2716,22,775,436,1
2717,23,223,430,2
2717,22,777,435,1
2718,23,221,433,2
2718,22,776,431,1
2719,23,220,435,2
2719,22,774,433,1
2720,23,219,439,2
2720,22,771,434,1
2721,22,769,435,1
2722,22,766,430,1
2723,22,766,426,1
2724,22,766,416,1
2725,22,764,400,1
2726,22,763,385,1
2727,22,762,375,1
2728,22,760,368,1
2729,22,759,364,1
2729,23,133,512,2
2730,22,759,363,1
2731,22,758,363,1
2731,23,128,513,2
2732,22,758,361,1
2732,23,126,514,2
2733,22,758,364,1
2734,22,758,365,1
2734,23,152,494,2
2735,22,759,365,1
2735,23,163,487,2
2736,22,758,365,1
2736,23,150,486,2
2737,22,755,364,1
2737,23,135,487,2
2738,22,752,364,1
2738,23,126,489,2
2739,22,750,359,1
2739,23,129,488,2
2740,22,746,355,1
2740,23,140,489,2
2741,22,744,350,1
2741,23,140,487,2
2742,22,746,347,1
2742,23,124,488,2
2743,22,745,346,1
2743,23,116,495,2
2744,22,748,346,1
2744,23,112,494,2
2745,22,751,346,1
2746,22,753,345,1
2747,22,755,344,1
2747,23,102,500,2
2748,22,756,344,1
2748,23,100,506,2
2749,22,757,344,1
2750,22,757,343,1
2751,22,757,342,1
2752,22,757,342,1
2753,22,756,342,1
2754,22,754,341,1
2755,22,747,340,1
2756,22,755,339,1
2757,22,753,339,1
2758,22,752,338,1
2759,22,758,338,1
2760,22,762,338,1
2761,22,764,337,1
2762,22,754,337,1
2763,22,749,337,1
2764,22,748,337,1
2765,22,746,337,1
2766,22,746,337,1
2767,22,745,338,1
2768,22,746,337,1
2769,22,747,337,1
2770,22,749,338,1
2771,22,751,340,1
2772,22,752,341,1
2773,22,753,341,1
2774,22,754,343,1
2775,22,755,343,1
2776,22,754,343,1
2777,22,754,344,1
2778,22,755,344,1
2779,22,755,344,1
2780,22,755,343,1
2781,22,755,343,1
2782,22,755,343,1
2783,22,755,343,1
2784,22,755,343,1
2785,22,755,343,1
2786,22,755,343,1
2787,22,755,343,1
2788,22,755,343,1
2789,22,754,345,1
2790,22,754,347,1
2791,22,754,349,1
2792,22,756,352,1
2793,22,756,355,1
2794,22,755,359,1
2795,22,756,363,1
2796,22,758,366,1
2797,22,760,368,1
2798,22,762,369,1
2799,22,761,370,1
2800,22,760,369,1
2801,22,762,369,1
2802,22,766,367,1
2803,22,767,358,1
2804,22,770,356,1
2805,22,772,353,1
2806,22,775,349,1
2807,22,777,348,1
2808,22,778,351,1
2809,22,778,354,1
2810,22,777,359,1
2811,22,776,366,1
2812,22,776,378,1
2813,22,775,385,1
2814,22,773,391,1
2815,22,766,400,1
2816,22,762,410,1
2817,22,759,418,1
2818,22,756,422,1
2819,22,754,426,1
2820,22,751,427,1
2821,22,749,428,1
2822,22,747,427,1
2823,22,745,426,1
2824,22,742,424,1
2825,22,739,424,1
2826,22,739,429,1
2827,22,735,438,1
2828,22,731,455,1
2829,22,729,470,1
2830,22,726,486,1
2831,22,726,495,1
2832,22,725,500,1
2833,22,724,506,1
2834,22,723,509,1
2835,22,721,510,1
2836,22,719,506,1
2837,22,716,508,1
2838,22,716,509,1
2839,22,715,502,1
2840,22,710,501,1
2841,22,707,507,1
2842,22,701,514,1
2843,22,693,527,1
2844,22,686,539,1
2845,22,681,548,1
2846,22,679,558,1
2847,22,676,563,1
2848,22,674,566,1
2849,22,672,567,1
